runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.002,2,3,515,2276,402,398,397,398,1,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-1.scen
0.003,1,1,687,2856,488,485,485,485,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-2.scen
0.003,2,3,635,2730,453,450,450,450,3,0,1,0,0,0,0,0,0,1,1,0,5,0,0,2,0.001,0,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-3.scen
0.003,1,1,625,2794,475,474,474,474,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-4.scen
0.003,2,3,782,3239,518,510,510,510,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-5.scen
0.004,1,1,711,3050,465,458,458,458,5,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-6.scen
0.003,1,1,632,2619,421,418,418,418,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-7.scen
0.004,2,3,729,3036,424,421,421,421,8,0,1,0,0,0,0,0,0,1,1,0,9,1,0,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-8.scen
0.004,2,3,636,2754,439,437,436,437,5,0,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-9.scen
0.006,6,11,1232,4579,459,453,451,453,5,2,4,1,0,0,0,0,0,5,1,0,9,0,0.4,0.4,0.001,0,0,0,0,0,0.003,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-10.scen
0.003,3,5,714,3003,450,445,445,445,2,0,2,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-11.scen
0.008,11,21,1373,5221,495,488,484,488,4,6,6,4,0,0,0,0,0,10,1,0,7,1,0.7,0.8,0.002,0,0,0,0,0,0.003,0,0.001,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-12.scen
0.012,3,5,777,3228,475,471,470,471,4,1,1,1,0,0,0,0,0,2,1,0,5,0,1,0.5,0.002,0,0,0,0,0,0.004,0,0,0.001,0.001,0.017,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-13.scen
0.008,6,11,1434,5500,444,432,430,432,11,2,3,2,0,0,0,0,0,5,1,0,11,0,1.4,0.2,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-14.scen
0.005,2,3,759,3192,474,469,468,469,5,1,0,1,0,0,0,0,0,1,1,0,6,0,1,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.008,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-15.scen
0.004,3,5,801,3350,481,477,476,477,4,1,1,1,0,0,0,0,0,2,1,0,6,0,1,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-16.scen
0.008,8,15,1516,5734,502,495,495,495,9,0,7,0,0,0,0,0,0,7,1,0,8,0,0,1.85714,0.001,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-17.scen
0.004,2,3,741,3016,417,414,413,414,4,0,1,0,0,0,0,0,0,1,1,0,7,5,0,1,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-18.scen
0.004,1,1,811,3428,517,512,512,512,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-19.scen
0.009,11,21,1713,6134,468,458,456,458,7,2,8,2,0,0,0,0,0,10,1,0,10,0,0.4,0.8,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.007,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-20.scen
0.004,3,5,800,3246,461,458,455,458,3,2,0,2,0,0,0,0,0,2,1,0,6,1,1,-0.5,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-21.scen
0.003,3,5,621,2685,452,450,449,450,2,1,0,2,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-22.scen
0.005,4,7,976,3769,432,426,426,426,5,0,3,0,0,0,0,0,0,3,1,0,5,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-23.scen
0.005,8,17,1132,4659,466,461,460,461,3,1,7,1,0,0,0,0,0,8,1,0,3,0,0.25,1.25,0,0.001,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-24.scen
0.007,10,19,1287,4924,460,452,450,452,4,4,6,3,0,0,0,0,0,9,1,0,12,0,0.666667,0.444444,0.001,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-25.scen
0.005,1,1,786,3221,453,446,446,446,5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.012,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-26.scen
0.004,5,9,857,3455,429,425,424,425,4,2,2,2,0,0,0,0,0,4,1,0,5,6,0.25,0.75,0,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-27.scen
0.006,5,9,812,3313,422,416,414,416,6,2,3,1,0,0,0,0,0,4,1,0,17,0,1,-0.75,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-28.scen
0.006,7,13,961,3954,443,436,433,436,7,2,5,1,0,0,0,0,0,6,1,0,12,0,1.16667,0.333333,0.001,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-29.scen
0.003,2,3,678,2874,465,461,460,461,2,1,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-30.scen
0.003,1,1,595,2609,438,437,437,437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-31.scen
0.003,1,1,665,2773,443,437,436,437,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-32.scen
0.003,1,1,634,2776,488,486,485,486,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-33.scen
0.003,1,1,530,2334,432,432,432,432,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-34.scen
0.008,7,13,1160,4516,470,460,459,460,6,1,5,1,0,0,0,0,0,6,1,0,7,0,0.5,0.833333,0.001,0,0,0,0,0,0.003,0,0,0.001,0.001,0.012,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-35.scen
0.003,3,5,707,2979,449,446,444,446,1,2,2,0,0,0,0,0,0,2,1,0,2,0,1,0.5,0.001,0,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-36.scen
0.004,1,1,657,2738,443,440,439,440,4,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-37.scen
0.005,5,9,977,3963,520,513,511,513,3,1,3,1,0,0,0,0,0,4,1,0,5,2,0.5,0.5,0.001,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-38.scen
0.008,4,7,1449,5366,471,467,466,467,9,0,3,0,0,0,0,0,0,3,1,0,10,0,-0.333333,1.66667,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-39.scen
0.005,2,3,1036,4045,521,516,515,516,3,1,0,1,0,0,0,0,0,1,1,0,3,0,1,1,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.007,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-40.scen
0.003,1,1,659,2847,450,446,446,446,5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-41.scen
0.005,2,3,1028,4122,466,460,460,460,8,0,1,0,0,0,0,0,0,1,1,0,10,0,0,1,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-42.scen
0.004,1,1,755,3177,473,467,467,467,6,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-43.scen
0.004,4,7,838,3498,497,491,490,491,3,0,2,1,0,0,0,0,0,3,1,0,4,0,0.666667,0.666667,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-44.scen
0.007,4,7,1260,4726,451,445,443,445,10,1,2,1,0,0,0,0,0,3,1,0,11,0,0,1.33333,0.001,0,0,0,0,0,0.002,0,0.002,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-45.scen
0.005,5,9,851,3546,451,449,448,449,4,1,3,1,0,0,0,0,0,4,1,0,6,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-46.scen
0.006,5,9,1114,4263,447,441,438,441,5,3,1,3,0,0,0,0,0,4,1,0,9,1,1.25,-0.25,0.001,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-47.scen
0.003,3,5,708,2996,457,452,450,452,3,2,1,1,0,0,0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-48.scen
0.004,2,3,801,3353,456,454,454,454,6,0,1,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-49.scen
0.004,3,5,853,3419,450,447,447,447,4,0,2,0,0,0,0,0,0,2,1,0,4,0,0,1,0,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-50.scen
0.004,8,15,898,3641,434,428,427,428,3,2,6,1,0,0,0,0,0,7,1,0,4,0,0.428571,1.14286,0.001,0,0.001,0,0,0,0,0,0.001,0.001,0.002,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-51.scen
0.005,2,3,841,3536,475,472,472,472,8,0,1,0,0,0,0,0,0,1,1,0,8,1,0,2,0.001,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-52.scen
0.006,5,9,890,3821,485,481,480,481,6,1,2,2,0,0,0,0,0,4,1,0,8,0,0.25,0.5,0.001,0,0,0,0,0,0.001,0,0.001,0.002,0.002,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-53.scen
0.006,2,3,911,3754,486,483,482,483,9,1,0,1,0,0,0,0,0,1,1,0,10,0,1,1,0.002,0,0,0,0,0,0.002,0,0,0,0,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-54.scen
0.004,3,5,738,2970,442,438,436,438,3,1,2,0,0,0,0,0,0,2,1,0,6,0,1,0,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-55.scen
0.004,3,5,906,3638,436,432,430,432,6,2,1,1,0,0,0,0,0,2,1,0,7,0,1,1,0,0,0,0,0,0,0.002,0,0,0,0,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-56.scen
0.004,4,7,727,3072,442,439,438,439,6,1,2,1,0,0,0,0,0,3,1,0,9,0,0.333333,0.333333,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-57.scen
0.004,2,3,768,3143,456,452,452,452,5,0,1,0,0,0,0,0,0,1,1,0,7,0,0,2,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-58.scen
0.004,2,3,707,2947,418,416,414,416,5,1,0,1,0,0,0,0,0,1,1,0,5,0,1,1,0,0,0.001,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-59.scen
0.006,5,9,1074,4280,457,453,453,453,11,0,4,0,0,0,0,0,0,4,1,0,13,1,0.25,1.25,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-60.scen
0.007,3,5,701,3012,448,445,444,445,4,1,2,0,0,0,0,0,0,2,1,0,7,0,1,-0.5,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.014,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-61.scen
0.009,4,7,911,3755,459,455,453,455,5,1,3,0,0,0,0,0,0,3,1,0,6,0,0.333333,1.33333,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.015,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-62.scen
0.008,7,13,1214,4633,445,439,438,439,7,0,6,0,0,0,0,0,0,6,1,0,8,0,-0.333333,1.33333,0.002,0,0,0,0,0,0.001,0,0,0.003,0.003,0.01,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-63.scen
0.012,7,15,1341,4795,452,442,441,442,5,1,5,2,0,0,0,0,0,7,1,0,11,0,0.857143,0,0.002,0.001,0,0,0,0,0.004,0,0,0.001,0.001,0.016,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-64.scen
0.005,2,3,952,3779,473,469,469,469,5,0,1,0,0,0,0,0,0,1,1,0,6,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-65.scen
0.004,4,7,864,3504,419,414,414,414,7,0,3,0,0,0,0,0,0,3,1,0,8,1,0,1.66667,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-66.scen
0.005,2,3,1098,4250,493,488,488,488,8,0,0,1,0,0,0,0,0,1,1,0,7,0,0,2,0.001,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-67.scen
0.005,2,3,935,3688,468,465,465,465,6,0,1,0,0,0,0,0,0,1,1,0,8,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-68.scen
0.005,3,5,912,3676,476,474,473,474,5,2,0,2,0,0,0,0,0,2,1,0,6,1,1,0.5,0.001,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-69.scen
0.004,2,3,775,3262,507,499,498,499,3,1,0,1,0,0,0,0,0,1,1,0,4,0,1,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-70.scen
0.003,2,3,643,2690,416,413,412,413,3,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-71.scen
0.005,5,9,954,3707,429,422,421,422,4,1,3,1,0,0,0,0,0,4,1,0,7,0,0.25,0.75,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-72.scen
0.004,1,1,658,2841,432,429,429,429,6,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-73.scen
0.009,3,5,952,3884,475,473,471,473,6,0,2,0,0,0,0,0,0,2,1,0,9,0,0.5,0,0.002,0,0,0,0,0,0.003,0,0,0,0,0.013,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-74.scen
0.003,4,7,810,3325,468,462,462,462,2,0,3,0,0,0,0,0,0,3,1,0,3,0,0,1.66667,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-75.scen
0.005,4,7,952,3745,450,444,442,444,5,1,2,1,0,0,0,0,0,3,1,0,7,0,0.333333,1,0.001,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-76.scen
0.004,4,7,813,3336,435,432,430,432,5,3,0,3,0,0,0,0,0,3,1,0,8,0,1,0.666667,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-77.scen
0.005,1,1,662,2783,443,441,441,441,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0.001,0,0,0,0,0.001,0,0,0,0,0.01,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-78.scen
0.004,4,9,887,3600,481,473,473,473,2,1,3,1,0,0,0,0,0,4,1,0,5,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-79.scen
0.005,4,7,1008,4039,511,508,506,508,3,2,2,1,0,0,0,0,0,3,1,0,6,1,0.666667,0.333333,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-80.scen
0.017,26,51,3630,12296,463,456,455,456,9,2,23,2,0,0,0,0,0,25,1,0,6,1,0.16,1.2,0.001,0,0,0,0,0,0.006,0,0,0.008,0.008,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-81.scen
0.006,5,9,943,3953,462,459,457,459,7,0,4,0,0,0,0,0,0,4,1,0,7,0,0,1.25,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-82.scen
0.005,2,5,921,3836,536,529,529,529,4,0,2,0,0,0,0,0,0,2,1,0,5,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.007,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-83.scen
0.004,5,9,767,3321,449,445,443,445,3,1,4,0,0,0,0,0,0,4,1,0,5,0,0.25,1,0,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-84.scen
0.006,3,5,1242,4811,519,511,510,511,8,0,2,0,0,0,0,0,0,2,1,0,8,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-85.scen
0.009,4,7,940,3633,455,452,449,452,3,3,0,3,0,0,0,0,0,3,1,0,8,1,1.66667,-0.333333,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.018,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-86.scen
0.006,7,13,1159,4478,462,456,454,456,6,2,2,4,0,0,0,0,0,6,1,0,8,5,0.666667,0.833333,0.001,0,0.001,0,0,0,0.002,0,0,0.001,0.001,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-87.scen
0.005,3,5,928,3752,486,482,482,482,3,0,2,0,0,0,0,0,0,2,1,0,5,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-88.scen
0.004,1,1,691,2900,448,446,445,446,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-89.scen
0.005,4,7,966,3945,474,470,469,470,5,1,2,1,0,0,0,0,0,3,1,0,5,0,0.333333,1,0.001,0,0,0,0,0,0,0,0,0.002,0.002,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-90.scen
0.003,2,3,721,2998,433,429,429,429,4,0,1,0,0,0,0,0,0,1,1,0,4,0,-1,3,0.001,0,0,0,0,0,0.001,0,0,0,0,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-91.scen
0.007,8,15,1511,5690,462,458,457,458,8,0,6,1,0,0,0,0,0,7,1,0,7,0,0,1.57143,0.001,0,0,0,0,0,0.001,0,0.001,0.003,0.003,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-92.scen
0.002,1,1,587,2584,466,463,463,463,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-93.scen
0.004,2,3,825,3441,536,531,531,531,2,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-94.scen
0.004,1,1,765,3123,477,473,473,473,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.006,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-95.scen
0.003,2,3,639,2699,429,426,425,426,2,1,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-96.scen
0.003,1,1,644,2779,484,478,478,478,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-97.scen
0.012,6,11,1310,4917,501,498,495,498,6,4,1,4,0,0,0,0,0,5,1,0,10,0,1,0.6,0.002,0,0,0,0,0,0.002,0,0,0.003,0.003,0.016,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-98.scen
0.004,4,7,762,3206,464,457,456,457,3,1,2,1,0,0,0,0,0,3,1,0,7,0,0,1,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.007,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-99.scen
0.003,1,1,667,2881,468,464,464,464,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-100.scen
0.009,13,25,1989,7698,653,642,641,642,12,2,11,1,0,0,0,0,0,12,1,0,13,0,0.0833333,0.916667,0.001,0,0.002,0,0,0,0.002,0,0,0.002,0.004,0.008,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-1.scen
0.013,18,37,3080,10556,711,699,698,699,10,1,15,3,0,0,0,0,0,18,1,0,13,1,0.222222,1.11111,0.001,0,0.001,0,0,0,0.003,0,0,0.005,0.006,0.008,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-2.scen
0.007,5,9,1299,5300,705,698,696,698,10,2,2,2,0,0,0,0,0,4,1,0,13,1,0.75,0.25,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.007,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-3.scen
0.013,8,15,1614,6555,723,714,712,714,11,3,4,3,0,0,0,0,0,7,1,0,17,1,0.571429,0.428571,0.002,0,0,0,0,0,0.003,0,0.001,0.004,0.004,0.011,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-4.scen
